,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003,0.015612820742693568,0.28438717925730644,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.012667217300111527,0.2873327826998885,0.0,0.0
2022-05-01,0.13453334871495592,0.0,0.0,0.0,0.037836373689114224,0.23124633779819007,0.0,0.35,0.0,0.24638393979773976,0.0,0.0
2022-06-01,0.28061543868734595,0.0,0.0,0.0,0.0009522374906765469,0.019925272515462104,0.0,0.35000000000000003,0.0,0.34850705130651544,0.0,0.0
2022-07-01,0.3000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.3499999999999999,0.0,0.0
2022-08-01,0.0,0.3499999999999999,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.3000000000000002,0.0,0.0,0.0
2022-09-01,0.0,0.34999999999999987,0.0,0.16984140095552397,0.0,0.3500000000000002,0.0,0.0,0.13015859904447602,0.0,0.0,0.0
2022-10-01,0.0,0.35000000000000026,0.0,0.0,0.0,0.35000000000000026,0.0,0.0,0.2999999999999995,0.0,0.0,0.0
2022-11-01,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003,0.0,0.0
2022-12-01,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.35,0.0,0.0
2023-01-01,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0
2023-02-01,0.3000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.3499999999999999,0.0,0.0
2023-03-01,0.3000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.34999999999999987,0.0,0.0
2023-04-01,0.2598165093219879,0.0,0.0,0.0,0.0,0.04018349067801223,0.0,0.35,0.0,0.35,0.0,0.0
2023-05-01,0.31302990541773995,0.0,0.0,0.0,0.0,0.0,0.0,0.33697009458226024,0.0,0.35,0.0,0.0
2023-06-01,0.15141790110642653,0.0,0.0,0.0,0.0,0.28922027012538076,0.0,0.2822348983003628,0.0,0.2771269304678298,0.0,0.0
2023-07-01,0.0,0.12177733980527998,0.0,0.0,0.0,0.3499999999999999,0.0,0.24214650786184316,0.0,0.28607615233287703,0.0,0.0
2023-08-01,0.10300568285599708,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.32272091116442064,0.0,0.2242734059795824,0.0,0.0
2023-09-01,0.0,0.35,0.0,0.29999999999999993,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.3499999999999998,0.0,0.3000000000000002,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.35000000000000003,0.0,0.2282280712080419,0.0,0.35,0.0,0.0,0.07177192879195814,0.0,0.0,0.0
2023-12-01,0.0,0.3499999999999999,0.0,0.21003931161764203,0.0,0.3499999999999999,0.0,0.0,0.08996068838235809,0.0,0.0,0.0
2024-01-01,0.0,0.35,0.0,0.20774728424594988,0.0,0.35,0.0,0.0,0.09225271575405024,0.0,0.0,0.0
2024-02-01,0.0,0.024246499572659907,0.0,0.06669721407575475,0.0,0.34999999999999987,0.0,0.0,0.2127218431064046,0.34633444324518087,0.0,0.0
2024-03-01,0.0,0.0019123955638053107,0.0,0.06269824950165438,0.0,0.3499999999999999,0.0,0.0,0.35000000000000003,0.2353893549345403,0.0,0.0
2024-04-01,0.0,0.0,0.0,0.08595507061148336,0.0,0.35000000000000003,0.0,0.0,0.33314251167300657,0.23090241771550998,0.0,0.0
